Time,Front POA1 (W/m2),Front POA2 (W/m2),Rear 1 (W/m2),Rear 2 (W/m2),Rear 3 (W/m2),G,W,B,S,Temperature C,Specific Humidity g/kg,Precipitation mm/hour,Relative Humidity %,tcc,tclw,sin_h,cos_h,sin_doy,cos_doy
2025-05-10 07:15:00,45.29975828615483,78.86370842208581,229.07474788343632,82.89812542530944,33.0984898196331,0.0,0.0,1.0,0.0,12.55,5.89,0.0,65.68,2.798605,0.00013610031,0.9659258262890684,-0.2588190451025206,0.7856498550787147,-0.6186714032625031
2025-05-10 07:30:00,155.51497310676518,71.86406035480323,276.74973290321,94.51762047681446,87.27616410438338,0.0,0.0,1.0,0.0,12.55,5.89,0.0,65.68,1.8657367,0.00010375471,0.9659258262890684,-0.2588190451025206,0.7856498550787147,-0.6186714032625031
2025-05-10 07:45:00,224.53683644931914,86.10201881242224,358.65585416257,123.78071307487812,115.22325492055035,0.0,0.0,1.0,0.0,12.55,5.89,0.0,65.68,0.93286836,7.140911e-05,0.9659258262890684,-0.2588190451025206,0.7856498550787147,-0.6186714032625031
2025-05-10 08:00:00,267.3730660522097,268.04302853615707,395.4699289116109,123.98878905810642,127.13866685696877,0.0,0.0,1.0,0.0,14.5,5.68,0.0,55.82,0.0,3.906351e-05,0.8660254037844387,-0.4999999999999998,0.7856498550787147,-0.6186714032625031
2025-05-10 08:15:00,279.76334610366325,352.93996013094454,465.9063173844605,145.89150477425653,144.64200615637543,0.0,0.0,1.0,0.0,14.5,5.68,0.0,55.82,0.0,3.8452275e-05,0.8660254037844387,-0.4999999999999998,0.7856498550787147,-0.6186714032625031
2025-05-10 08:30:00,283.6583677864593,430.4161452791493,560.8001976017121,201.9347319957972,203.97916460686963,0.0,0.0,1.0,0.0,14.5,5.68,0.0,55.82,0.0,3.784104e-05,0.8660254037844387,-0.4999999999999998,0.7856498550787147,-0.6186714032625031
2025-05-10 08:45:00,425.0860928575655,586.545749493884,584.772199004704,219.35499222160382,489.1664138333358,0.0,0.0,1.0,0.0,14.5,5.68,0.0,55.82,0.0,3.7229805e-05,0.8660254037844387,-0.4999999999999998,0.7856498550787147,-0.6186714032625031
2025-05-10 09:00:00,477.3877845598714,451.6646876026504,605.855580104453,219.95737692737538,525.9935790418295,0.0,0.0,1.0,0.0,16.13,5.51,0.0,48.78,0.0,3.661857e-05,0.7071067811865476,-0.7071067811865475,0.7856498550787147,-0.6186714032625031
2025-05-10 09:15:00,523.0575656168376,286.0100174294132,639.9372827085863,256.0055395799095,533.7706358447774,0.0,0.0,1.0,0.0,16.13,5.51,0.0,48.78,0.0,2.7463928e-05,0.7071067811865476,-0.7071067811865475,0.7856498550787147,-0.6186714032625031
2025-05-10 09:30:00,598.5328095733026,330.683787677315,719.3680886806876,333.36374884793,690.5984084142602,0.0,0.0,1.0,0.0,16.13,5.51,0.0,48.78,0.0,1.8309285e-05,0.7071067811865476,-0.7071067811865475,0.7856498550787147,-0.6186714032625031
2025-05-10 09:45:00,629.4861777861095,232.98433488836957,754.955690899438,340.2204124221844,788.4286411930242,0.0,0.0,1.0,0.0,16.13,5.51,0.0,48.78,0.0,9.154643e-06,0.7071067811865476,-0.7071067811865475,0.7856498550787147,-0.6186714032625031
2025-05-10 10:00:00,671.3954100346331,549.8674344702104,808.4817815552916,612.9439741423043,803.6839799286793,0.0,0.0,1.0,0.0,17.45,5.42,0.0,44.12,0.0,0.0,0.4999999999999999,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-10 10:15:00,659.4643974718335,522.1260797001776,835.9110881988008,678.4467681350277,840.9239173233937,0.0,0.0,1.0,0.0,17.45,5.42,0.0,44.12,0.0,0.0,0.4999999999999999,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-10 10:30:00,677.6272592719463,759.5770319004015,859.8249223925254,887.4317935250068,860.9369584337755,0.0,0.0,1.0,0.0,17.45,5.42,0.0,44.12,0.0,0.0,0.4999999999999999,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-10 10:45:00,710.5259685853212,775.1321318218882,866.710253190006,873.1772548524017,876.4427480360245,0.0,0.0,1.0,0.0,17.45,5.42,0.0,44.12,0.0,0.0,0.4999999999999999,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-10 11:00:00,763.402695021364,796.0960686425498,849.1307094815968,927.2028847882987,908.5466053847259,0.0,0.0,1.0,0.0,18.48,5.48,0.0,41.8,0.0,0.0,0.258819045102521,-0.9659258262890682,0.7856498550787147,-0.6186714032625031
2025-05-10 11:15:00,732.7531639713015,788.7744439230172,874.4734262045592,910.173365068333,898.1164690171053,0.0,0.0,1.0,0.0,18.48,5.48,0.0,41.8,0.0,8.543404e-06,0.258819045102521,-0.9659258262890682,0.7856498550787147,-0.6186714032625031
2025-05-10 11:30:00,728.0718446173178,763.8319608357874,850.5130723647474,958.6635163003433,939.2829899776397,0.0,0.0,1.0,0.0,18.48,5.48,0.0,41.8,0.0,1.7086808e-05,0.258819045102521,-0.9659258262890682,0.7856498550787147,-0.6186714032625031
2025-05-10 11:45:00,731.4477799996623,760.7104996986159,873.0135607555276,915.9989153638645,920.9330626367549,0.0,0.0,1.0,0.0,18.48,5.48,0.0,41.8,0.0,2.5630212e-05,0.258819045102521,-0.9659258262890682,0.7856498550787147,-0.6186714032625031
2025-05-10 12:00:00,784.6890679517757,802.422810452029,874.796437155082,859.3405204216992,912.0008086561991,0.0,0.0,1.0,0.0,19.41,5.71,0.0,41.08,0.0,3.4173616e-05,1.2246467991473532e-16,-1.0,0.7856498550787147,-0.6186714032625031
2025-05-10 12:15:00,729.0977420308936,765.7792796176091,849.8543868312272,839.920442881055,906.141588063906,0.0,0.0,1.0,0.0,19.41,5.71,0.0,41.08,0.0,2.5630212e-05,1.2246467991473532e-16,-1.0,0.7856498550787147,-0.6186714032625031
2025-05-10 12:30:00,701.9358493631477,757.678564176957,834.463939274251,804.4921024023457,859.665136419243,0.0,0.0,1.0,0.0,19.41,5.71,0.0,41.08,0.0,1.7086808e-05,1.2246467991473532e-16,-1.0,0.7856498550787147,-0.6186714032625031
2025-05-10 12:45:00,711.8023095419571,763.2875740711299,827.7905069796047,599.090548141462,853.5406400478964,0.0,0.0,1.0,0.0,19.41,5.71,0.0,41.08,0.0,8.543404e-06,1.2246467991473532e-16,-1.0,0.7856498550787147,-0.6186714032625031
2025-05-10 13:00:00,729.9167184215539,713.7445224849556,815.9440103645126,597.0635440363337,833.4380822515836,0.0,0.0,1.0,0.0,20.22,5.95,0.0,40.69,0.0,0.0,-0.2588190451025208,-0.9659258262890684,0.7856498550787147,-0.6186714032625031
2025-05-10 13:15:00,676.7030502811807,699.6495285335022,756.3859107118517,546.7870217152528,800.573309573869,0.0,0.0,1.0,0.0,20.22,5.95,0.0,40.69,0.0,0.0,-0.2588190451025208,-0.9659258262890684,0.7856498550787147,-0.6186714032625031
2025-05-10 13:30:00,626.9893989339079,644.5893889999263,746.4131697218353,870.9174873278718,752.2173599257789,0.0,0.0,1.0,0.0,20.22,5.95,0.0,40.69,0.0,0.0,-0.2588190451025208,-0.9659258262890684,0.7856498550787147,-0.6186714032625031
2025-05-10 13:45:00,602.1591618775185,620.5961475471,697.0755026561213,854.5558380696014,742.8480379490269,0.0,0.0,1.0,0.0,20.22,5.95,0.0,40.69,0.0,0.0,-0.2588190451025208,-0.9659258262890684,0.7856498550787147,-0.6186714032625031
2025-05-10 14:00:00,534.7536012034913,583.2732957562237,643.6051413619158,796.4385497960701,689.6972314813141,0.0,0.0,1.0,0.0,20.73,6.12,0.0,40.55,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.7856498550787147,-0.6186714032625031
2025-05-10 14:15:00,488.91046263268794,552.4334106330425,640.5609808933602,715.2983250772579,641.586714683507,0.0,0.0,1.0,0.0,20.73,6.12,0.0,40.55,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.7856498550787147,-0.6186714032625031
2025-05-10 14:30:00,453.8045264914098,473.5137080037627,588.4134597863418,712.1957521831218,614.3949943682152,0.0,0.0,1.0,0.0,20.73,6.12,0.0,40.55,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.7856498550787147,-0.6186714032625031
2025-05-10 14:45:00,412.80288270247144,416.47242667957596,489.4254563790859,551.8304788394857,527.7540440720376,0.0,0.0,1.0,0.0,20.73,6.12,0.0,40.55,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.7856498550787147,-0.6186714032625031
2025-05-10 15:00:00,347.0308102682059,337.661388096656,350.85249942438236,321.42876028384995,391.0154418148762,0.0,0.0,1.0,0.0,20.86,6.3,0.0,41.42,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.7856498550787147,-0.6186714032625031
2025-05-10 15:15:00,308.33269099980714,287.91267576200386,62.72269564532577,285.18728745780203,121.32141369342649,0.0,0.0,1.0,0.0,20.86,6.3,0.0,41.42,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.7856498550787147,-0.6186714032625031
2025-05-10 15:30:00,26.724487138849934,83.95701644731243,97.51815482735066,283.76326255787467,113.31105002088837,0.0,0.0,1.0,0.0,20.86,6.3,0.0,41.42,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.7856498550787147,-0.6186714032625031
2025-05-10 15:45:00,1.940744414167547,33.06720033163132,54.89691791950749,172.9970934118546,27.232787963055316,0.0,0.0,1.0,0.0,20.86,6.3,0.0,41.42,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.7856498550787147,-0.6186714032625031
2025-05-10 16:00:00,50.69492086722232,29.015362883967683,38.97111840728059,110.66869618150434,12.93015533794177,0.0,0.0,1.0,0.0,20.61,6.66,0.0,44.48,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.7856498550787147,-0.6186714032625031
2025-05-10 16:15:00,30.618950899866427,41.31620309354355,24.855559839888556,124.15202608021171,68.9693062606657,0.0,0.0,1.0,0.0,20.61,6.66,0.0,44.48,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.7856498550787147,-0.6186714032625031
2025-05-10 16:30:00,14.232589047112079,3.6192020813720998,29.886555484812288,105.42717433604395,0.0,0.0,0.0,1.0,0.0,20.61,6.66,0.0,44.48,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.7856498550787147,-0.6186714032625031
2025-05-10 16:45:00,0.0,16.699980790391024,18.572542701970836,105.44547006330873,31.797064840787044,0.0,0.0,1.0,0.0,20.61,6.66,0.0,44.48,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.7856498550787147,-0.6186714032625031
2025-05-10 17:00:00,17.796782924274787,6.954897548196214,21.403707504347082,103.34550411595242,0.0,0.0,0.0,1.0,0.0,19.88,7.81,0.0,54.57,0.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7856498550787147,-0.6186714032625031
2025-05-10 17:15:00,7.6190967471997615,11.272948167291258,0.0,79.0450960726353,28.97446832549857,0.0,0.0,1.0,0.0,19.88,7.81,0.0,54.57,0.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7856498550787147,-0.6186714032625031
2025-05-10 17:30:00,0.0,21.720748450568237,9.61676563264396,24.17281382436365,19.918045953852722,0.0,0.0,1.0,0.0,19.88,7.81,0.0,54.57,0.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7856498550787147,-0.6186714032625031
2025-05-10 17:45:00,0.0,4.0440620891791745,17.650584011181788,24.182785806492788,9.66734187918573,0.0,0.0,1.0,0.0,19.88,7.81,0.0,54.57,0.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7856498550787147,-0.6186714032625031
2025-05-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.22,9.03,0.0,69.97,0.0,0.0,-1.0,-1.8369701987210292e-16,0.7856498550787147,-0.6186714032625031
2025-05-10 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.22,9.03,0.0,69.97,0.0,0.0,-1.0,-1.8369701987210292e-16,0.7856498550787147,-0.6186714032625031
2025-05-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.22,9.03,0.0,69.97,0.0,0.0,-1.0,-1.8369701987210292e-16,0.7856498550787147,-0.6186714032625031
2025-05-10 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.22,9.03,0.0,69.97,0.0,0.0,-1.0,-1.8369701987210292e-16,0.7856498550787147,-0.6186714032625031
2025-05-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.27,8.48,0.0,74.4,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.7856498550787147,-0.6186714032625031
2025-05-10 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.27,8.48,0.0,74.4,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.7856498550787147,-0.6186714032625031
2025-05-10 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.27,8.48,0.0,74.4,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.7856498550787147,-0.6186714032625031
2025-05-10 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.27,8.48,0.0,74.4,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.7856498550787147,-0.6186714032625031
2025-05-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.15,8.19,0.0,77.24,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.7856498550787147,-0.6186714032625031
2025-05-10 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.15,8.19,0.0,77.24,0.72211015,0.0,-0.8660254037844386,0.5000000000000001,0.7856498550787147,-0.6186714032625031
2025-05-10 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.15,8.19,0.0,77.24,1.4442203,0.0,-0.8660254037844386,0.5000000000000001,0.7856498550787147,-0.6186714032625031
2025-05-10 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.15,8.19,0.0,77.24,2.1663303,0.0,-0.8660254037844386,0.5000000000000001,0.7856498550787147,-0.6186714032625031
2025-05-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.59,8.1,0.0,79.22,2.8884406,0.0,-0.7071067811865477,0.7071067811865474,0.7856498550787147,-0.6186714032625031
2025-05-10 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.59,8.1,0.0,79.22,6.5334673,0.0,-0.7071067811865477,0.7071067811865474,0.7856498550787147,-0.6186714032625031
2025-05-10 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.59,8.1,0.0,79.22,10.178494,0.0,-0.7071067811865477,0.7071067811865474,0.7856498550787147,-0.6186714032625031
2025-05-10 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.59,8.1,0.0,79.22,13.823521,0.0,-0.7071067811865477,0.7071067811865474,0.7856498550787147,-0.6186714032625031
2025-05-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.32,8.31,0.0,82.71,17.468548,0.0,-0.5000000000000004,0.8660254037844384,0.7856498550787147,-0.6186714032625031
2025-05-10 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.32,8.31,0.0,82.71,33.75665,0.0,-0.5000000000000004,0.8660254037844384,0.7856498550787147,-0.6186714032625031
2025-05-10 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.32,8.31,0.0,82.71,50.044754,0.0,-0.5000000000000004,0.8660254037844384,0.7856498550787147,-0.6186714032625031
2025-05-10 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.32,8.31,0.0,82.71,66.332855,0.0,-0.5000000000000004,0.8660254037844384,0.7856498550787147,-0.6186714032625031
2025-05-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.97,8.48,0.0,86.32,82.62096,0.0,-0.2588190451025215,0.965925826289068,0.7856498550787147,-0.6186714032625031
2025-05-10 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.97,8.48,0.0,86.32,85.639656,0.0,-0.2588190451025215,0.965925826289068,0.7856498550787147,-0.6186714032625031
2025-05-10 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.97,8.48,0.0,86.32,88.658356,0.0,-0.2588190451025215,0.965925826289068,0.7856498550787147,-0.6186714032625031
2025-05-10 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.97,8.48,0.0,86.32,91.67705,0.0,-0.2588190451025215,0.965925826289068,0.7856498550787147,-0.6186714032625031
2025-05-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.75,8.61,0.0,88.89,94.69575,0.0,0.0,1.0,0.7748840413670407,-0.6321034111873487
2025-05-11 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.75,8.61,0.0,88.89,95.12423,0.0,0.0,1.0,0.7748840413670407,-0.6321034111873487
2025-05-11 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.75,8.61,0.0,88.89,95.55271,0.0,0.0,1.0,0.7748840413670407,-0.6321034111873487
2025-05-11 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.75,8.61,0.0,88.89,95.98119,0.0,0.0,1.0,0.7748840413670407,-0.6321034111873487
2025-05-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.45,8.71,0.0,91.68,96.409676,0.0,0.2588190451025207,0.9659258262890684,0.7748840413670407,-0.6321034111873487
2025-05-11 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.45,8.71,0.0,91.68,97.019325,0.0,0.2588190451025207,0.9659258262890684,0.7748840413670407,-0.6321034111873487
2025-05-11 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.45,8.71,0.0,91.68,97.628975,0.0,0.2588190451025207,0.9659258262890684,0.7748840413670407,-0.6321034111873487
2025-05-11 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.45,8.71,0.0,91.68,98.238625,0.0,0.2588190451025207,0.9659258262890684,0.7748840413670407,-0.6321034111873487
2025-05-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.01,8.74,0.0,94.68,98.848274,0.0,0.4999999999999999,0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-11 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.01,8.74,0.0,94.68,98.78476,0.0,0.4999999999999999,0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-11 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.01,8.74,0.0,94.68,98.72124,0.0,0.4999999999999999,0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-11 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.01,8.74,0.0,94.68,98.65772,0.0,0.4999999999999999,0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.47,8.75,0.0,98.24,98.59421,0.0,0.7071067811865475,0.7071067811865476,0.7748840413670407,-0.6321034111873487
2025-05-11 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.47,8.75,0.0,98.24,98.39061,0.0,0.7071067811865475,0.7071067811865476,0.7748840413670407,-0.6321034111873487
2025-05-11 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.47,8.75,0.0,98.24,98.18701,0.0,0.7071067811865475,0.7071067811865476,0.7748840413670407,-0.6321034111873487
2025-05-11 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.47,8.75,0.0,98.24,97.98341,0.0,0.7071067811865475,0.7071067811865476,0.7748840413670407,-0.6321034111873487
2025-05-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.91,8.75,0.0,100.0,97.779816,0.0,0.8660254037844386,0.5000000000000001,0.7748840413670407,-0.6321034111873487
2025-05-11 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.91,8.75,0.0,100.0,97.21499,0.0,0.8660254037844386,0.5000000000000001,0.7748840413670407,-0.6321034111873487
2025-05-11 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.91,8.75,0.0,100.0,96.65016,0.0,0.8660254037844386,0.5000000000000001,0.7748840413670407,-0.6321034111873487
2025-05-11 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.91,8.75,0.0,100.0,96.08534,0.0,0.8660254037844386,0.5000000000000001,0.7748840413670407,-0.6321034111873487
2025-05-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.77,8.7,0.02,100.0,95.520515,0.0,0.9659258262890684,0.2588190451025207,0.7748840413670407,-0.6321034111873487
2025-05-11 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.77,8.7,0.02,100.0,96.64039,0.0,0.9659258262890684,0.2588190451025207,0.7748840413670407,-0.6321034111873487
2025-05-11 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.77,8.7,0.02,100.0,97.760254,0.0,0.9659258262890684,0.2588190451025207,0.7748840413670407,-0.6321034111873487
2025-05-11 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.77,8.7,0.02,100.0,98.88013,0.0,0.9659258262890684,0.2588190451025207,0.7748840413670407,-0.6321034111873487
2025-05-11 06:00:00,24.291454778298682,0.0,16.880446643674812,13.603483484888374,18.069158986897254,0.0,0.0,1.0,0.0,13.3,8.95,0.01,95.35,100.0,0.0,1.0,6.123233995736766e-17,0.7748840413670407,-0.6321034111873487
2025-05-11 06:15:00,19.875121702809118,0.0,3.304698573886462,17.3862230074931,0.0,0.0,0.0,1.0,0.0,13.3,8.95,0.01,95.35,99.108315,0.0,1.0,6.123233995736766e-17,0.7748840413670407,-0.6321034111873487
2025-05-11 06:30:00,2.989324481649903,19.09421415307395,7.364903289125444,37.85582902912636,0.0,0.0,0.0,1.0,0.0,13.3,8.95,0.01,95.35,98.21663,0.0,1.0,6.123233995736766e-17,0.7748840413670407,-0.6321034111873487
2025-05-11 06:45:00,19.321979913376268,14.729527092783414,91.63718772279475,37.16920872135154,7.639823631921991,0.0,0.0,1.0,0.0,13.3,8.95,0.01,95.35,97.32495,0.0,1.0,6.123233995736766e-17,0.7748840413670407,-0.6321034111873487
2025-05-11 07:00:00,2.7207095969024344,71.06435251561102,158.58303513860972,69.0834403481475,24.743776280037014,0.0,0.0,1.0,0.0,15.64,9.33,0.0,85.45,96.433266,0.0,0.9659258262890684,-0.2588190451025206,0.7748840413670407,-0.6321034111873487
2025-05-11 07:15:00,44.54400030662843,109.65566649735753,226.62777642596774,112.70599229366283,24.077381809601214,0.0,0.0,1.0,0.0,15.64,9.33,0.0,85.45,95.62869,0.0,0.9659258262890684,-0.2588190451025206,0.7748840413670407,-0.6321034111873487
2025-05-11 07:30:00,160.22492646033908,61.37647477140386,305.34331086518495,91.82601148862675,91.31111817665415,0.0,0.0,1.0,0.0,15.64,9.33,0.0,85.45,94.82411,0.0,0.9659258262890684,-0.2588190451025206,0.7748840413670407,-0.6321034111873487
2025-05-11 07:45:00,193.24735552414188,80.53766888675709,330.88628177161195,130.76303462502412,102.05829808221719,0.0,0.0,1.0,0.0,15.64,9.33,0.0,85.45,94.01953,0.0,0.9659258262890684,-0.2588190451025206,0.7748840413670407,-0.6321034111873487
2025-05-11 08:00:00,258.12959404762586,238.6081257683001,424.25850229507967,118.83787861847166,115.33872257603444,0.0,0.0,1.0,0.0,19.01,9.78,0.0,72.35,93.21496,0.0,0.8660254037844387,-0.4999999999999998,0.7748840413670407,-0.6321034111873487
2025-05-11 08:15:00,248.88028353133342,368.15493887773226,489.3226237047212,133.18032734246515,158.71533331546058,0.0,0.0,1.0,0.0,19.01,9.78,0.0,72.35,91.63477,0.0,0.8660254037844387,-0.4999999999999998,0.7748840413670407,-0.6321034111873487
2025-05-11 08:30:00,301.4717384198266,422.79147503020295,537.0956172931335,159.7463745428493,228.61250848880096,0.0,0.0,1.0,0.0,19.01,9.78,0.0,72.35,90.054596,0.0,0.8660254037844387,-0.4999999999999998,0.7748840413670407,-0.6321034111873487
2025-05-11 08:45:00,414.59794119409474,625.024810262995,566.5556947985119,182.92343811335962,466.51238165090734,0.0,0.0,1.0,0.0,19.01,9.78,0.0,72.35,88.47441,0.0,0.8660254037844387,-0.4999999999999998,0.7748840413670407,-0.6321034111873487
2025-05-11 09:00:00,480.31363493021263,418.42368546245626,599.1149725882656,200.80681424929935,535.7095930354333,0.0,0.0,1.0,0.0,22.16,8.77,0.0,53.46,86.894226,0.0,0.7071067811865476,-0.7071067811865475,0.7748840413670407,-0.6321034111873487
2025-05-11 09:15:00,515.3468827736494,269.17509044103633,683.1177984564665,281.91062904936933,493.95220605633483,0.0,0.0,1.0,0.0,22.16,8.77,0.0,53.46,80.79557,0.0,0.7071067811865476,-0.7071067811865475,0.7748840413670407,-0.6321034111873487
2025-05-11 09:30:00,566.2004728082098,340.19228723163394,692.6719700987414,338.4002219956305,686.647031887233,0.0,0.0,1.0,0.0,22.16,8.77,0.0,53.46,74.696915,0.0,0.7071067811865476,-0.7071067811865475,0.7748840413670407,-0.6321034111873487
2025-05-11 09:45:00,593.0543380710724,259.5775005469951,790.1251472187982,357.90310650932787,799.4942536553698,0.0,0.0,1.0,0.0,22.16,8.77,0.0,53.46,68.59827,0.0,0.7071067811865476,-0.7071067811865475,0.7748840413670407,-0.6321034111873487
2025-05-11 10:00:00,663.6584534176442,581.2726154975569,790.4172896719041,658.7825522069594,789.8642248874364,0.0,0.0,1.0,0.0,23.71,8.09,0.0,44.93,62.49961,0.0,0.4999999999999999,-0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-11 10:15:00,692.1066623599594,505.3865793192086,804.2575147257696,725.7926930069199,843.2015019326213,0.0,0.0,1.0,0.0,23.71,8.09,0.0,44.93,62.562897,0.0,0.4999999999999999,-0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-11 10:30:00,701.7519455208313,687.3239075508533,846.142958590063,912.016514848308,834.5561703173344,0.0,0.0,1.0,0.0,23.71,8.09,0.0,44.93,62.626183,0.0,0.4999999999999999,-0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-11 10:45:00,702.4141521773137,782.6287567943883,824.6721431393346,854.4804203870112,876.4657910117463,0.0,0.0,1.0,0.0,23.71,8.09,0.0,44.93,62.68947,0.0,0.4999999999999999,-0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-11 11:00:00,746.5260693028868,741.8414715767391,856.0403940407973,915.1888962503458,863.6441165312057,0.0,0.0,1.0,0.0,24.74,8.07,0.0,42.13,62.752754,0.0,0.258819045102521,-0.9659258262890682,0.7748840413670407,-0.6321034111873487
2025-05-11 11:15:00,743.2436405427817,773.889489393229,879.45194964288,909.2140853171934,898.6681211965736,0.0,0.0,1.0,0.0,24.74,8.07,0.0,42.13,55.878273,0.0,0.258819045102521,-0.9659258262890682,0.7748840413670407,-0.6321034111873487
